PROBE_ID	ENTREZ_GENE_ID	SYMBOL
ILMN_1661443	196996	GRAMD2
ILMN_2065690	65983	GRAMD3
ILMN_1723706	23151	GRAMD4
ILMN_2353023	10750	GRAP
ILMN_1656472	10750	GRAP
ILMN_2353027	10750	GRAP
ILMN_2264011	10750	GRAP
ILMN_1751386	10750	GRAP
ILMN_2353030	10750	GRAP
ILMN_1778143	9402	GRAP2
ILMN_1705210	160622	GRASP
ILMN_1667771	2887	GRB10
ILMN_1669617	2887	GRB10
ILMN_1652662	2887	GRB10
ILMN_2340919	2887	GRB10
ILMN_1793832	2888	GRB14
ILMN_2413816	2888	GRB14
ILMN_1700037	2888	GRB14
ILMN_1764749	2888	GRB14
ILMN_1742521	2885	GRB2
ILMN_1748797	2885	GRB2
ILMN_1740762	2886	GRB7
ILMN_1798582	2886	GRB7
ILMN_2405254	2886	GRB7
ILMN_1736956	9687	GREB1
ILMN_1791188	9687	GREB1
ILMN_1715984	9687	GREB1
ILMN_1721170	9687	GREB1
ILMN_2124585	26585	GREM1
ILMN_1752965	26585	GREM1
ILMN_1678816	64388	GREM2
ILMN_1651286	29841	GRHL1
ILMN_1769934	29841	GRHL1
ILMN_1795767	29841	GRHL1
ILMN_2060145	79977	GRHL2
ILMN_1782141	57822	GRHL3
ILMN_1662961	57822	GRHL3
ILMN_2388874	57822	GRHL3
ILMN_1664798	9380	GRHPR
ILMN_2203299	2890	GRIA1
ILMN_1660372	2891	GRIA2
ILMN_1767393	2892	GRIA3
ILMN_1782043	2892	GRIA3
ILMN_2388669	2892	GRIA3
ILMN_2322100	2893	GRIA4
ILMN_1692094	2893	GRIA4
ILMN_1701993	2894	GRID1
ILMN_1797331	2895	GRID2
ILMN_1773114	2897	GRIK1
ILMN_1651817	2897	GRIK1
ILMN_1682583	2897	GRIK1
ILMN_2396697	2898	GRIK2
ILMN_1661376	2898	GRIK2
ILMN_2396702	2898	GRIK2
ILMN_1666934	2898	GRIK2
ILMN_1776666	2899	GRIK3
ILMN_1799073	2900	GRIK4
ILMN_1679595	2901	GRIK5
ILMN_1659199	2902	GRIN1
ILMN_1805404	2902	GRIN1
ILMN_2321301	2902	GRIN1
ILMN_1798104	2903	GRIN2A
ILMN_3307714	2904	GRIN2B
ILMN_1784792	2904	GRIN2B
ILMN_2227790	2905	GRIN2C
ILMN_1740655	2906	GRIN2D
ILMN_1758400	116443	GRIN3A
ILMN_1699854	116444	GRIN3B
ILMN_1796490	2907	GRINA
ILMN_2370872	2907	GRINA
ILMN_1660403	81488	GRINL1A
ILMN_1675188	81488	GRINL1A
ILMN_1670956	81488	GRINL1A
ILMN_2368145	81488	GRINL1A
ILMN_1809511	81488	GRINL1A
ILMN_1699314	23426	GRIP1
ILMN_2304289	23426	GRIP1
ILMN_1686416	80852	GRIP2
ILMN_2406897	80852	GRIP2
ILMN_1693827	80852	GRIP2
ILMN_1768435	80852	GRIP2
ILMN_1761176	56850	GRIPAP1
ILMN_1719857	56850	GRIPAP1
ILMN_1724704	56850	GRIPAP1
ILMN_2235745	56850	GRIPAP1
ILMN_2216438	6011	GRK1
ILMN_1688843	2868	GRK4
ILMN_2405400	2868	GRK4
ILMN_2375739	2868	GRK4
ILMN_1762181	2868	GRK4
ILMN_1728830	2869	GRK5
ILMN_2096719	2869	GRK5
ILMN_2357015	2870	GRK6
ILMN_1681802	2870	GRK6
ILMN_1767827	131890	GRK7
ILMN_1696845	2909	GRLF1
ILMN_1658145	2909	GRLF1
ILMN_1687362	2909	GRLF1
ILMN_1670547	2911	GRM1
ILMN_1693604	2912	GRM2
ILMN_2078975	2913	GRM3
ILMN_1679532	2913	GRM3
ILMN_1752843	2914	GRM4
ILMN_1688614	2915	GRM5
ILMN_1715977	2916	GRM6
ILMN_1696060	2917	GRM7
ILMN_1791500	2917	GRM7
ILMN_1716680	2917	GRM7
ILMN_1729212	2918	GRM8
ILMN_1724250	2896	GRN
ILMN_1811702	2896	GRN
ILMN_2413323	2922	GRP
ILMN_1777199	2922	GRP
ILMN_1670817	80273	GRPEL1
ILMN_1721138	134266	GRPEL2
ILMN_2119123	2925	GRPR
ILMN_1813851	2925	GRPR
ILMN_1707055	79927	GRRP1
ILMN_2116299	79927	GRRP1
ILMN_1806601	2926	GRSF1
ILMN_2142353	79774	GRTP1
ILMN_1745068	79774	GRTP1
ILMN_1742166	83743	GRWD1
ILMN_1793305	389207	GRXCR1
ILMN_2304020	643226	GRXCR2
ILMN_3236728	643226	GRXCR2
ILMN_3268295	100128785	GS85
ILMN_1655849	145258	GSC
ILMN_1734951	2928	GSC2
ILMN_2115974	284110	GSDM1
ILMN_1776115	284110	GSDMA
ILMN_2347193	55876	GSDMB
ILMN_2260756	55876	GSDMB
ILMN_1666206	55876	GSDMB
ILMN_1721732	56169	GSDMC
ILMN_1665428	79792	GSDMD
ILMN_2363988	83445	GSG1
ILMN_1805063	83445	GSG1
ILMN_1651693	83445	GSG1
ILMN_1671055	146395	GSG1L
ILMN_1709085	83903	GSG2
ILMN_1757569	2931	GSK3A
ILMN_1779376	2932	GSK3B
ILMN_1801043	2934	GSN
ILMN_1787518	2934	GSN
ILMN_1750130	2935	GSPT1
ILMN_1730101	23708	GSPT2
ILMN_2127416	2936	GSR
ILMN_1775182	2936	GSR
ILMN_1683462	2937	GSS
ILMN_2113470	2938	GSTA1
ILMN_3251497	2938	GSTA1
ILMN_1701831	2938	GSTA1
ILMN_2168747	2939	GSTA2
ILMN_1655613	2939	GSTA2
ILMN_3251540	2939	GSTA2
ILMN_1769083	2940	GSTA3
ILMN_2227817	2940	GSTA3
ILMN_1771964	2941	GSTA4
ILMN_1788122	221357	GSTA5
ILMN_1691430	79807	GSTCD
ILMN_2242068	79807	GSTCD
ILMN_1704313	79807	GSTCD
ILMN_1725241	373156	GSTK1
ILMN_1762255	2944	GSTM1
ILMN_1668134	2944	GSTM1
ILMN_2391861	2944	GSTM1
ILMN_2218637	2945	GSTM1L
ILMN_1713162	2946	GSTM2
ILMN_2201580	2946	GSTM2
ILMN_1736184	2947	GSTM3
ILMN_1716979	2948	GSTM4
ILMN_1651800	2948	GSTM4
ILMN_1750790	2949	GSTM5
ILMN_2227573	9446	GSTO1
ILMN_1808196	9446	GSTO1
ILMN_1740234	119391	GSTO2
ILMN_1679809	2950	GSTP1
ILMN_1730054	2952	GSTT1
ILMN_2355549	653689	GSTT2
ILMN_1789418	2953	GSTT2
ILMN_3240433	653689	GSTT2B
ILMN_1666167	25774	GSTTP1
ILMN_2321150	653399	GSTTP2
ILMN_1714128	653399	GSTTP2
ILMN_2246548	653399	GSTTP2
ILMN_1661588	653399	GSTTP2
ILMN_1743441	653399	GSTTP2
ILMN_1684168	2954	GSTZ1
ILMN_2381296	2954	GSTZ1
ILMN_1711642	2954	GSTZ1
ILMN_1691467	219409	GSX1
ILMN_1710727	170825	GSX2
ILMN_1762741	79712	GTDC1
ILMN_1762167	79712	GTDC1
ILMN_1660971	79712	GTDC1
ILMN_1732040	2957	GTF2A1
ILMN_2249552	2957	GTF2A1
ILMN_1725247	2957	GTF2A1
ILMN_1681616	11036	GTF2A1L
ILMN_1716041	11036	GTF2A1L
ILMN_1682943	11036	GTF2A1L
ILMN_1753719	2958	GTF2A2
ILMN_1737857	2959	GTF2B
ILMN_1655921	2960	GTF2E1
ILMN_1664931	2961	GTF2E2
ILMN_1748616	2962	GTF2F1
ILMN_1745798	2963	GTF2F2
ILMN_2157957	2965	GTF2H1
ILMN_1726693	2965	GTF2H1
ILMN_1691485	2966	GTF2H2
ILMN_3242603	653238	GTF2H2B
ILMN_3242688	730394	GTF2H2D
ILMN_1725666	2967	GTF2H3
ILMN_1800308	2968	GTF2H4
ILMN_1739497	404672	GTF2H5
ILMN_1673917	2969	GTF2I
ILMN_1653189	2969	GTF2I
ILMN_2350240	2969	GTF2I
ILMN_1815668	2970	GTF2IP1
ILMN_2208158	2970	GTF2IP1
ILMN_1712628	9569	GTF2IRD1
ILMN_1669717	9569	GTF2IRD1
ILMN_1809577	84163	GTF2IRD2
ILMN_2180997	389524	GTF2IRD2B
ILMN_1680501	389524	GTF2IRD2B
ILMN_1760011	389524	GTF2IRD2B
ILMN_2088234	401375	GTF2IRD2P
ILMN_1746403	401375	GTF2IRD2P
ILMN_1658464	2971	GTF3A
ILMN_1789839	2975	GTF3C1
ILMN_1746457	2976	GTF3C2
ILMN_2356574	2976	GTF3C2
ILMN_1789508	9330	GTF3C3
ILMN_1733964	9329	GTF3C4
ILMN_1723895	9328	GTF3C5
ILMN_2074880	112495	GTF3C6
ILMN_1691578	112495	GTF3C6
ILMN_1811378	9567	GTPBP1
ILMN_1696118	85865	GTPBP10
ILMN_2383754	85865	GTPBP10
ILMN_1694475	54676	GTPBP2
ILMN_1777156	84705	GTPBP3
ILMN_1686587	84705	GTPBP3
ILMN_1748894	84705	GTPBP3
ILMN_1742577	23560	GTPBP4
ILMN_1769014	26164	GTPBP5
ILMN_1776080	8225	GTPBP6
ILMN_2286514	29083	GTPBP8
ILMN_2393243	29083	GTPBP8
ILMN_1660698	29083	GTPBP8
ILMN_1708004	220158	GTSCR1
ILMN_1771039	51512	GTSE1
ILMN_2069632	121355	GTSF1
ILMN_1812548	149699	GTSF1L
ILMN_1690537	149699	GTSF1L
ILMN_1662086	2978	GUCA1A
ILMN_2211728	2979	GUCA1B
ILMN_1689264	2979	GUCA1B
ILMN_1787360	9626	GUCA1C
ILMN_1763749	2980	GUCA2A
ILMN_1735578	2981	GUCA2B
ILMN_1720496	2977	GUCY1A2
ILMN_2131177	2982	GUCY1A3
ILMN_1808590	2982	GUCY1A3
ILMN_1652166	2974	GUCY1B2
ILMN_1782567	2983	GUCY1B3
ILMN_2144663	2984	GUCY2C
ILMN_1795842	3000	GUCY2D
ILMN_1656429	390226	GUCY2E
ILMN_1723686	2986	GUCY2F
ILMN_3190029	390003	GUCY2G
ILMN_1696330	60558	GUF1
ILMN_1758398	2987	GUK1
ILMN_1802690	51454	GULP1
ILMN_1669878	2990	GUSB
ILMN_1705991	387036	GUSBL1
ILMN_1720857	387036	GUSBL1
ILMN_1667551	387036	GUSBL1
ILMN_1780700	387036	GUSBL1
ILMN_1657288	375513	GUSBL2
ILMN_1668526	387751	GVIN1
ILMN_1747183	283464	GXYLT1
ILMN_2085844	727936	GXYLT2
ILMN_2230862	2992	GYG1
ILMN_2319424	8908	GYG2
ILMN_2245686	8908	GYG2
ILMN_1684017	8908	GYG2
ILMN_1697916	120071	GYLTL1B
ILMN_1799708	2993	GYPA
ILMN_1683093	2994	GYPB
ILMN_1672626	2995	GYPC
ILMN_1682332	2995	GYPC
ILMN_1668039	2995	GYPC
ILMN_2266962	2996	GYPE
ILMN_1812163	2996	GYPE
ILMN_1815908	2996	GYPE
ILMN_1695187	2996	GYPE
ILMN_1711289	2997	GYS1
ILMN_1807745	2998	GYS2
ILMN_1763328	64412	GZF1
ILMN_1779324	3001	GZMA
ILMN_2109489	3002	GZMB
ILMN_1731233	2999	GZMH
ILMN_1710734	3003	GZMK
ILMN_1690561	3004	GZMM
ILMN_2148527	283120	H19
ILMN_1757467	3005	H1F0
ILMN_1756125	341567	H1FNT
ILMN_1749108	132243	H1FOO
ILMN_1773964	8971	H1FX
ILMN_1742123	474382	H2AFB1
ILMN_1784556	474382	H2AFB1
ILMN_2226763	474381	H2AFB2
ILMN_1692715	83740	H2AFB3
ILMN_2253065	55766	H2AFJ
ILMN_1708728	55766	H2AFJ
ILMN_1706784	94239	H2AFV
ILMN_2200331	3014	H2AFX
ILMN_1746171	9555	H2AFY
ILMN_2275437	9555	H2AFY
ILMN_1674034	9555	H2AFY
ILMN_2373495	9555	H2AFY
ILMN_1705570	55506	H2AFY2
ILMN_1707858	3015	H2AFZ
ILMN_1675025	286436	H2BFM
ILMN_1660283	158983	H2BFWT
ILMN_2234730	767811	H2BFXP
ILMN_1656082	3020	H3F3A
ILMN_1699015	3020	H3F3A
ILMN_2106331	3020	H3F3A
ILMN_1695706	3021	H3F3B
ILMN_2198823	9563	H6PD
ILMN_1721136	9563	H6PD
ILMN_1715125	23498	HAAO
ILMN_1737041	3026	HABP2
ILMN_1792384	22927	HABP4
ILMN_2107991	22927	HABP4
ILMN_1740217	57531	HACE1
ILMN_1723414	26061	HACL1
ILMN_1719906	3033	HADH
ILMN_1691926	3028	HADH2
ILMN_1712751	3030	HADHA
ILMN_2197846	3032	HADHB
ILMN_2379520	3029	HAGH
ILMN_1772731	3029	HAGH
ILMN_2298860	84264	HAGHL
ILMN_1706262	84264	HAGHL
ILMN_1793201	84264	HAGHL
ILMN_2074748	3034	HAL
ILMN_1719988	3034	HAL
ILMN_1729188	57817	HAMP
ILMN_1680987	9421	HAND1
ILMN_2064902	9464	HAND2
ILMN_1667823	9464	HAND2
ILMN_2211546	54363	HAO1
ILMN_1674588	54363	HAO1
ILMN_1740402	51179	HAO2
ILMN_1767474	51179	HAO2
ILMN_2358272	9001	HAP1
ILMN_1791533	9001	HAP1
ILMN_1776861	9001	HAP1
ILMN_2210519	1404	HAPLN1
ILMN_1678812	1404	HAPLN1
ILMN_1678788	60484	HAPLN2
ILMN_1654319	145864	HAPLN3
ILMN_2165463	404037	HAPLN4
ILMN_1847602	768096	HAR1A
ILMN_3240360	768097	HAR1B
ILMN_2163051	283254	HARBI1
ILMN_1759828	283254	HARBI1
ILMN_1763523	3035	HARS
ILMN_1715113	23438	HARS2
ILMN_1754716	3036	HAS1
ILMN_2243036	3037	HAS2
ILMN_1792978	3037	HAS2
ILMN_1700935	3037	HAS2
ILMN_1777562	3037	HAS2
ILMN_3241254	594842	HAS2AS
ILMN_1668760	3038	HAS3
ILMN_1794501	3038	HAS3
ILMN_1725244	8520	HAT1
ILMN_1693905	8520	HAT1
ILMN_1771003	54930	HAUS4
ILMN_3247504	23354	HAUS5
ILMN_1653332	54801	HAUS6
ILMN_1664139	54801	HAUS6
ILMN_3176989	93323	HAUS8
ILMN_3253579	93323	HAUS8
ILMN_2365528	93323	HAUS8
ILMN_1768020	93323	HAUS8
ILMN_3253901	26762	HAVCR1
ILMN_1693826	84868	HAVCR2
ILMN_1750658	10456	HAX1
ILMN_2289775	10456	HAX1
ILMN_2398903	10456	HAX1
ILMN_3240144	3039	HBA1
ILMN_2127842	3040	HBA2
ILMN_1667796	3040	HBA2
ILMN_2100437	3043	HBB
ILMN_1653814	3044	HBBP1
ILMN_1815527	3045	HBD
ILMN_1651358	3046	HBE1
ILMN_2121408	1839	HBEGF
ILMN_1796678	3047	HBG1
ILMN_2084825	3048	HBG2
ILMN_3310085	100036566	HBII-52-45
ILMN_2091454	3042	HBM
ILMN_1685415	26959	HBP1
ILMN_2160764	26959	HBP1
ILMN_1696183	3049	HBQ1
ILMN_2218024	10767	HBS1L
ILMN_1659495	10767	HBS1L
ILMN_1795779	10542	HBXIP
ILMN_2220518	10542	HBXIP
ILMN_1713458	3050	HBZ
ILMN_1706273	81532	HCCA2
ILMN_1707236	3052	HCCS
ILMN_2128923	3052	HCCS
ILMN_1732705	3054	HCFC1
ILMN_2318568	54985	HCFC1R1
ILMN_1757877	54985	HCFC1R1
ILMN_1674297	29915	HCFC2
ILMN_1683995	414777	HCG18
ILMN_1667229	285834	HCG22
ILMN_3236741	352961	HCG26
ILMN_1746436	253018	HCG27
ILMN_1654987	80867	HCG2P7
ILMN_2091123	80867	HCG2P7
ILMN_2122081	414061	HCG3
ILMN_1660923	54435	HCG4
ILMN_1723323	54435	HCG4
ILMN_2203729	54435	HCG4
ILMN_1752182	80868	HCG4P6
ILMN_3242420	80869	HCG8
ILMN_1814611	10255	HCG9
ILMN_1791771	3055	HCK
ILMN_1727402	3059	HCLS1
ILMN_1687404	348980	HCN1
ILMN_1659150	610	HCN2
ILMN_2182101	610	HCN2
ILMN_1787256	57657	HCN3
ILMN_1790810	10021	HCN4
ILMN_1803945	10866	HCP5
ILMN_3252608	387535	HCRP1
ILMN_2179739	3060	HCRT
ILMN_1660217	3061	HCRTR1
ILMN_1678065	3062	HCRTR2
ILMN_1699931	10870	HCST
ILMN_2396991	10870	HCST
ILMN_1727458	3065	HDAC1
ILMN_2102787	83933	HDAC10
ILMN_1684690	79885	HDAC11
ILMN_3251283	3066	HDAC2
ILMN_1767747	3066	HDAC2
ILMN_1772455	8841	HDAC3
ILMN_1764396	9759	HDAC4
ILMN_2388166	10014	HDAC5
ILMN_1810856	10014	HDAC5
ILMN_1798546	10013	HDAC6
ILMN_3189715	51564	HDAC7
ILMN_3266186	51564	HDAC7
ILMN_1794485	51564	HDAC7A
ILMN_1728521	51564	HDAC7A
ILMN_1651544	55869	HDAC8
ILMN_2408885	9734	HDAC9
ILMN_1781173	9734	HDAC9
ILMN_1673708	9734	HDAC9
ILMN_1715241	9734	HDAC9
ILMN_1803563	9734	HDAC9
ILMN_1792323	3067	HDC
ILMN_1753745	51020	HDDC2
ILMN_1781638	374659	HDDC3
ILMN_1765621	3068	HDGF
ILMN_1681927	84717	HDGF2
ILMN_2325978	84717	HDGF2
ILMN_2189314	154150	HDGFL1
ILMN_1779673	154150	HDGFL1
ILMN_1784256	50810	HDGFRP3
ILMN_1710136	8226	HDHD1A
ILMN_1702265	84064	HDHD2
ILMN_1726466	81932	HDHD3
ILMN_1678252	3069	HDLBP
ILMN_1756426	3069	HDLBP
ILMN_1699797	3069	HDLBP
ILMN_1801891	139324	HDX
ILMN_1787762	55127	HEATR1
ILMN_1806647	54919	HEATR2
ILMN_1732537	54919	HEATR2
ILMN_1808219	55027	HEATR3
ILMN_1666082	55027	HEATR3
ILMN_1765198	399671	HEATR4
ILMN_3249669	25938	HEATR5A
ILMN_1810805	54497	HEATR5B
ILMN_2187487	54497	HEATR5B
ILMN_1791106	63897	HEATR6
ILMN_3262345	727957	HEATR7A
ILMN_3185707	727957	HEATR7A
ILMN_3242934	133558	HEATR7B2
ILMN_1719283	133558	HEATR7B2
ILMN_1802557	50865	HEBP1
ILMN_1755077	23593	HEBP2
ILMN_1770667	51696	HECA
ILMN_1706094	25831	HECTD1
ILMN_1668876	143279	HECTD2
ILMN_1790530	143279	HECTD2
ILMN_1726636	143279	HECTD2
ILMN_1656902	79654	HECTD3
ILMN_1790645	23072	HECW1
ILMN_1775268	57520	HECW2
ILMN_1666122	57493	HEG1
ILMN_1707945	92797	HELB
ILMN_1783610	3070	HELLS
ILMN_2202423	3070	HELLS
ILMN_1720440	113510	HELQ
ILMN_1693843	391723	HELT
ILMN_1762835	9931	HELZ
ILMN_1680094	55363	HEMGN
ILMN_1689675	55363	HEMGN
ILMN_2413537	55363	HEMGN
ILMN_1731014	51409	HEMK1
ILMN_2138019	220296	HEPACAM
ILMN_1659316	220296	HEPACAM
ILMN_2388263	253012	HEPACAM2
ILMN_1804593	253012	HEPACAM2
ILMN_2283772	253012	HEPACAM2
ILMN_1714523	9843	HEPH
ILMN_1663683	9843	HEPH
ILMN_3241132	341208	HEPHL1
ILMN_3246881	641654	HEPN1
ILMN_1786211	8925	HERC1
ILMN_1813475	8924	HERC2
ILMN_1654170	400322	HERC2P2
ILMN_1653127	400322	HERC2P2
ILMN_1754880	400322	HERC2P2
ILMN_1666485	400322	HERC2P2
ILMN_1665136	440362	HERC2P4
ILMN_2058327	440362	HERC2P4
ILMN_1741032	8916	HERC3
ILMN_1770665	26091	HERC4
ILMN_2370160	26091	HERC4
ILMN_1678922	26091	HERC4
ILMN_1729749	51191	HERC5
ILMN_1654639	55008	HERC6
ILMN_2374159	9709	HERPUD1
ILMN_2374164	9709	HERPUD1
ILMN_1785158	64224	HERPUD2
ILMN_2066348	64224	HERPUD2
ILMN_1755392	405754	HERV-FRD
ILMN_1710284	3280	HES1
ILMN_1709870	54626	HES2
ILMN_2094266	54626	HES2
ILMN_1696055	390992	HES3
ILMN_1653466	57801	HES4
ILMN_1794742	388585	HES5
ILMN_1694268	55502	HES6
ILMN_2061768	84667	HES7
ILMN_1742929	8820	HESX1
ILMN_1813911	3073	HEXA
ILMN_1806692	3074	HEXB
ILMN_1741180	284004	HEXDC
ILMN_1685115	10614	HEXIM1
ILMN_1701006	124790	HEXIM2
ILMN_2407308	23462	HEY1
ILMN_1788203	23462	HEY1
ILMN_1682034	23493	HEY2
ILMN_1654324	26508	HEYL
ILMN_2263236	3077	HFE
ILMN_1683345	3077	HFE
ILMN_1743537	3077	HFE
ILMN_2302632	3077	HFE
ILMN_2367694	148738	HFE2
ILMN_1760985	148738	HFE2
ILMN_2324584	148738	HFE2
ILMN_1796572	164045	HFM1
ILMN_1747285	164045	HFM1
ILMN_1737541	3081	HGD
ILMN_2198239	3081	HGD
ILMN_1757838	3082	HGF
ILMN_1790149	3082	HGF
ILMN_1801586	3082	HGF
ILMN_1701468	3083	HGFAC
ILMN_1715994	9146	HGS
ILMN_1711465	138050	HGSNAT
ILMN_1662413	138050	HGSNAT
ILMN_1693853	55733	HHAT
ILMN_1691355	57467	HHATL
ILMN_1680322	10639	HHCM
ILMN_1762712	3087	HHEX
ILMN_1675453	64399	HHIP
ILMN_2204215	64399	HHIP
ILMN_1657972	84439	HHIPL1
ILMN_1800101	79802	HHIPL2
ILMN_1746386	10086	HHLA1
ILMN_3307074	10086	HHLA1
ILMN_1737076	11148	HHLA2
ILMN_1802338	11147	HHLA3
ILMN_2410347	11147	HHLA3
ILMN_2295957	11147	HHLA3
ILMN_1763007	64645	HIAT1
ILMN_2231189	64645	HIAT1
ILMN_1664371	84641	HIATL1
ILMN_1737964	84641	HIATL1
ILMN_1703229	84641	HIATL1
ILMN_1777058	84641	HIATL1
ILMN_3235410	84278	HIATL2
ILMN_1804150	11112	HIBADH
ILMN_1656977	26275	HIBCH
ILMN_1738825	3090	HIC1
ILMN_1652762	23119	HIC2
ILMN_2379788	3091	HIF1A
ILMN_1681283	3091	HIF1A
ILMN_1763260	3091	HIF1A
ILMN_1681812	55662	HIF1AN
ILMN_1808409	64344	HIF3A
ILMN_2287061	64344	HIF3A
ILMN_1792799	64344	HIF3A
ILMN_2265623	64344	HIF3A
ILMN_1663015	64344	HIF3A
ILMN_1687481	64344	HIF3A
ILMN_1674522	25994	HIGD1A
ILMN_1661799	25994	HIGD1A
ILMN_2230016	25994	HIGD1A
ILMN_1675936	51751	HIGD1B
ILMN_3249482	613227	HIGD1C
ILMN_1774334	192286	HIGD2A
ILMN_1711021	123346	HIGD2B
ILMN_2051563	123346	HIGD2B
ILMN_1686435	373861	HILS1
ILMN_1776480	25988	HINFP
ILMN_2353697	25988	HINFP
ILMN_1667453	25988	HINFP
ILMN_1807710	3094	HINT1
ILMN_1697820	84681	HINT2
ILMN_1779076	135114	HINT3
ILMN_2211630	135114	HINT3
ILMN_3251662	135114	HINT3
ILMN_1701403	3092	HIP1
ILMN_1757910	9026	HIP1R
ILMN_1787845	9026	HIP1R
ILMN_2396148	9026	HIP1R
ILMN_2288402	9026	HIP1R
ILMN_1782954	3093	HIP2
ILMN_2174702	3093	HIP2
ILMN_1661188	204851	HIPK1
ILMN_1690951	204851	HIPK1
ILMN_1660786	204851	HIPK1
ILMN_2412768	204851	HIPK1
ILMN_1687440	28996	HIPK2
ILMN_1746941	10114	HIPK3
ILMN_2337551	10114	HIPK3
ILMN_1715659	147746	HIPK4
ILMN_1813664	7290	HIRA
ILMN_1678037	8479	HIRIP3
ILMN_1785520	23262	HISPPD1
ILMN_2333766	9677	HISPPD2A
ILMN_2278686	9677	HISPPD2A
ILMN_1703507	9677	HISPPD2A
ILMN_1692831	3024	HIST1H1A
ILMN_1653251	3009	HIST1H1B
ILMN_1757406	3006	HIST1H1C
ILMN_1749789	3007	HIST1H1D
ILMN_1746435	3008	HIST1H1E
ILMN_1733684	3010	HIST1H1T
ILMN_1694166	221613	HIST1H2AA
ILMN_1753524	8335	HIST1H2AB
ILMN_1792689	8334	HIST1H2AC
ILMN_1742143	3013	HIST1H2AD
ILMN_1756849	3012	HIST1H2AE
ILMN_2184602	8969	HIST1H2AG
ILMN_1686478	8969	HIST1H2AG
ILMN_2188451	85235	HIST1H2AH
ILMN_1663453	8329	HIST1H2AI
ILMN_1755318	8331	HIST1H2AJ
ILMN_1694699	8330	HIST1H2AK
ILMN_3246993	8332	HIST1H2AL
ILMN_1756022	8336	HIST1H2AM
ILMN_2108779	255626	HIST1H2BA
ILMN_1750180	3018	HIST1H2BB
ILMN_1680937	8347	HIST1H2BC
ILMN_1651496	3017	HIST1H2BD
ILMN_1758623	3017	HIST1H2BD
ILMN_1777405	3017	HIST1H2BD
ILMN_1687947	8344	HIST1H2BE
ILMN_1779373	8343	HIST1H2BF
ILMN_1716195	8339	HIST1H2BG
ILMN_1688666	8345	HIST1H2BH
ILMN_1775925	8346	HIST1H2BI
ILMN_1658702	8970	HIST1H2BJ
ILMN_1813314	85236	HIST1H2BK
ILMN_1796179	85236	HIST1H2BK
ILMN_1652998	8340	HIST1H2BL
ILMN_1736820	8342	HIST1H2BM
ILMN_1808907	8341	HIST1H2BN
ILMN_1739076	8348	HIST1H2BO
ILMN_1776845	8350	HIST1H3A
ILMN_2222163	8358	HIST1H3B
ILMN_1712184	8352	HIST1H3C
ILMN_1721127	8351	HIST1H3D
ILMN_3235949	8353	HIST1H3E
ILMN_1788489	8968	HIST1H3F
ILMN_1726815	8355	HIST1H3G
ILMN_1749368	8357	HIST1H3H
ILMN_2207865	8354	HIST1H3I
ILMN_1707257	8356	HIST1H3J
ILMN_1723111	8359	HIST1H4A
ILMN_2165369	8366	HIST1H4B
ILMN_2075334	8364	HIST1H4C
ILMN_1676580	8360	HIST1H4D
ILMN_1681542	8367	HIST1H4E
ILMN_2119320	8361	HIST1H4F
ILMN_1712808	8369	HIST1H4G
ILMN_1751120	8365	HIST1H4H
ILMN_1670033	8294	HIST1H4I
ILMN_2224990	8363	HIST1H4J
ILMN_1662359	8362	HIST1H4K
ILMN_1782329	8368	HIST1H4L
ILMN_1659047	8337	HIST2H2AA3
ILMN_2144426	8337	HIST2H2AA3
ILMN_3242900	723790	HIST2H2AA4
ILMN_1747589	317772	HIST2H2AB
ILMN_1768973	8338	HIST2H2AC
ILMN_1732071	8349	HIST2H2BE
ILMN_1670093	440689	HIST2H2BF
ILMN_3243527	333932	HIST2H3A
ILMN_1666179	126961	HIST2H3C
ILMN_3249188	653604	HIST2H3D
ILMN_2115340	8370	HIST2H4A
ILMN_3238233	554313	HIST2H4B
ILMN_1779648	92815	HIST3H2A
ILMN_1764986	128312	HIST3H2BB
ILMN_1707173	8290	HIST3H3
ILMN_2053992	121504	HIST4H4
ILMN_1659265	90576	HIT-40
ILMN_1735548	3096	HIVEP1
ILMN_1745447	3097	HIVEP2
ILMN_1751596	59269	HIVEP3
ILMN_1703906	55355	HJURP
ILMN_2382990	3098	HK1
ILMN_1761829	3098	HK1
ILMN_1755548	3098	HK1
ILMN_2280871	3098	HK1
ILMN_2156172	3099	HK2
ILMN_1723486	3099	HK2
ILMN_1670302	3101	HK3
ILMN_1752502	80201	HKDC1
ILMN_1675150	284459	HKR1
ILMN_1671054	3105	HLA-A
ILMN_2203950	3105	HLA-A
ILMN_2165753	649853	HLA-A29.1
ILMN_1778401	3106	HLA-B
ILMN_2150787	3107	HLA-C
ILMN_1721113	3107	HLA-C
ILMN_1695311	3108	HLA-DMA
ILMN_1761733	3109	HLA-DMB
ILMN_1659075	3111	HLA-DOA
ILMN_1700428	3112	HLA-DOB
ILMN_1772218	3113	HLA-DPA1
ILMN_1749070	3115	HLA-DPB1
ILMN_2205405	3116	HLA-DPB2
ILMN_1730521	3116	HLA-DPB2
ILMN_1808405	3117	HLA-DQA1
ILMN_1680144	3118	HLA-DQA2
ILMN_1661266	3119	HLA-DQB1
ILMN_1741648	3120	HLA-DQB2
ILMN_1689655	3122	HLA-DRA
ILMN_2157441	3122	HLA-DRA
